name,tcp_packets,dist_port_tcp,external_ips,volume_bytes,udp_packets,tcp_urg_packet,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,duracion,avg_local_pkt_rate,avg_remote_pkt_rate,source_app_packets.1,dns_query_times,type,date
NewsAndMagazines,48,8.0,5.0,7513,0.0,0.0,53,47,5385,7912,,,,53,5,benign,%%%%
NewsAndMagazines,1310,0.0,1.0,94671,0.0,0.0,1312,1958,2598004,94815,,,,1312,2,benign,%%%%
NewsAndMagazines,55,6.0,3.0,5820,0.0,0.0,59,57,19114,6115,,,,59,4,benign,%%%%
NewsAndMagazines,18,0.0,3.0,2848,0.0,0.0,21,20,2867,3070,,,,21,3,benign,%%%%
NewsAndMagazines,154,6.0,7.0,17208,6.0,0.0,174,165,136012,18057,,,,174,11,benign,%%%%
NewsAndMagazines,30,0.0,1.0,4035,0.0,0.0,31,26,2808,4107,,,,31,1,benign,%%%%
NewsAndMagazines,18,0.0,2.0,2253,0.0,0.0,19,17,2563,2327,,,,19,1,benign,%%%%
NewsAndMagazines,74,0.0,2.0,7920,0.0,0.0,76,54,24284,8069,,,,76,2,benign,%%%%
NewsAndMagazines,33,0.0,3.0,3185,0.0,0.0,37,20,5706,3477,,,,37,4,benign,%%%%
NewsAndMagazines,289,25.0,6.0,28975,0.0,0.0,296,506,633943,29551,,,,296,7,benign,%%%%
NewsAndMagazines,51,0.0,2.0,7587,0.0,0.0,54,51,22286,7840,,,,54,3,benign,%%%%
NewsAndMagazines,837,0.0,7.0,61655,0.0,0.0,844,1156,1550274,62168,,,,844,7,benign,%%%%
NewsAndMagazines,45,0.0,1.0,5559,0.0,0.0,47,40,4977,5719,,,,47,2,benign,%%%%
NewsAndMagazines,309,46.0,11.0,31397,0.0,0.0,322,344,346301,32446,,,,322,13,benign,%%%%
NewsAndMagazines,225,0.0,1.0,22400,0.0,0.0,226,315,352715,22475,,,,226,1,benign,%%%%
NewsAndMagazines,386,8.0,4.0,27735,0.0,0.0,391,593,761288,28095,,,,391,5,benign,%%%%
NewsAndMagazines,41,0.0,1.0,4654,0.0,0.0,42,39,33257,4732,,,,42,1,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
NewsAndMagazines,16,0.0,2.0,2357,0.0,0.0,18,17,6024,2506,,,,18,2,benign,%%%%
NewsAndMagazines,429,0.0,7.0,43543,0.0,0.0,438,469,462491,44205,,,,438,9,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
NewsAndMagazines,35,35.0,1.0,39164,0.0,0.0,35,0,0,39164,,,,35,0,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
NewsAndMagazines,50,0.0,2.0,3416,0.0,0.0,52,62,77680,3565,,,,52,2,benign,%%%%
NewsAndMagazines,120,0.0,2.0,11330,0.0,0.0,122,149,153217,11479,,,,122,2,benign,%%%%
NewsAndMagazines,31,0.0,4.0,6204,0.0,0.0,35,30,4548,6500,,,,35,4,benign,%%%%
NewsAndMagazines,243,10.0,11.0,21432,0.0,0.0,256,458,565795,22416,,,,256,13,benign,%%%%
NewsAndMagazines,323,0.0,6.0,26927,0.0,0.0,339,349,359577,28099,,,,339,16,benign,%%%%
NewsAndMagazines,10,0.0,2.0,1409,0.0,0.0,12,11,1552,1564,,,,12,2,benign,%%%%
NewsAndMagazines,29,6.0,5.0,3989,0.0,0.0,34,28,3918,4364,,,,34,5,benign,%%%%
NewsAndMagazines,28,21.0,2.0,3106,0.0,0.0,30,31,3863,3276,,,,30,2,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1149,0.0,0.0,7,7,1082,1223,,,,7,1,benign,%%%%
NewsAndMagazines,5,0.0,1.0,732,0.0,0.0,6,6,993,808,,,,6,1,benign,%%%%
NewsAndMagazines,86,43.0,6.0,10064,0.0,0.0,91,74,6469,10435,,,,91,5,benign,%%%%
NewsAndMagazines,209,0.0,1.0,14717,0.0,0.0,210,260,298626,14789,,,,210,1,benign,%%%%
NewsAndMagazines,119,0.0,6.0,12677,0.0,0.0,126,145,139623,13231,,,,126,7,benign,%%%%
NewsAndMagazines,1214,19.0,15.0,101738,0.0,0.0,1233,2285,3064334,103205,,,,1233,19,benign,%%%%
NewsAndMagazines,18,0.0,3.0,2867,0.0,0.0,21,20,2492,3093,,,,21,3,benign,%%%%
NewsAndMagazines,40,6.0,3.0,4870,0.0,0.0,43,37,7108,5118,,,,43,3,benign,%%%%
NewsAndMagazines,17,0.0,2.0,5868,0.0,0.0,19,17,3108,6010,,,,19,2,benign,%%%%
NewsAndMagazines,27,0.0,3.0,3753,0.0,0.0,30,27,3321,3975,,,,30,3,benign,%%%%
NewsAndMagazines,317,12.0,4.0,39949,0.0,0.0,322,342,287649,40344,,,,322,5,benign,%%%%
NewsAndMagazines,236,31.0,7.0,24828,0.0,0.0,243,221,141615,25371,,,,243,7,benign,%%%%
NewsAndMagazines,45,0.0,2.0,7227,0.0,0.0,48,45,13778,7480,,,,48,3,benign,%%%%
NewsAndMagazines,56,0.0,4.0,5003,0.0,0.0,60,75,77590,5301,,,,60,4,benign,%%%%
NewsAndMagazines,19,0.0,3.0,3540,0.0,0.0,22,17,2673,3766,,,,22,3,benign,%%%%
NewsAndMagazines,40,0.0,4.0,8301,0.0,0.0,44,37,7417,8590,,,,44,4,benign,%%%%
NewsAndMagazines,1825,8.0,6.0,171335,0.0,0.0,1834,3380,4705712,172015,,,,1834,9,benign,%%%%
NewsAndMagazines,181,0.0,1.0,18338,0.0,0.0,182,267,303386,18413,,,,182,1,benign,%%%%
NewsAndMagazines,156,0.0,4.0,16860,0.0,0.0,162,160,136938,17330,,,,162,6,benign,%%%%
NewsAndMagazines,168,21.0,7.0,14724,0.0,0.0,176,262,291430,15391,,,,176,8,benign,%%%%
NewsAndMagazines,71,0.0,3.0,7065,0.0,0.0,74,67,44926,7292,,,,74,3,benign,%%%%
NewsAndMagazines,56,0.0,3.0,8324,0.0,0.0,60,53,7624,8625,,,,60,4,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1236,0.0,0.0,7,7,990,1310,,,,7,1,benign,%%%%
NewsAndMagazines,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,%%%%
NewsAndMagazines,6,6.0,1.0,444,0.0,0.0,6,0,0,444,,,,6,0,benign,%%%%
NewsAndMagazines,332,0.0,10.0,35707,0.0,0.0,344,303,36267,36652,,,,344,12,benign,%%%%
NewsAndMagazines,51,0.0,1.0,3552,0.0,0.0,52,88,123603,3628,,,,52,1,benign,%%%%
NewsAndMagazines,53,0.0,2.0,4085,0.0,0.0,55,51,38393,4234,,,,55,2,benign,%%%%
NewsAndMagazines,122,0.0,3.0,10069,0.0,0.0,126,143,165555,10374,,,,126,4,benign,%%%%
NewsAndMagazines,38,0.0,2.0,4087,0.0,0.0,40,34,5331,4237,,,,40,2,benign,%%%%
NewsAndMagazines,32,0.0,1.0,4577,0.0,0.0,33,27,5151,4652,,,,33,1,benign,%%%%
NewsAndMagazines,129,0.0,3.0,9020,0.0,0.0,132,317,454990,9249,,,,132,3,benign,%%%%
NewsAndMagazines,31,0.0,4.0,4302,0.0,0.0,36,38,12686,4673,,,,36,5,benign,%%%%
NewsAndMagazines,19,0.0,3.0,2711,0.0,0.0,24,51,7083,3094,,,,24,5,benign,%%%%
NewsAndMagazines,504,0.0,3.0,89766,0.0,0.0,507,543,495102,89999,,,,507,3,benign,%%%%
NewsAndMagazines,60,8.0,6.0,8200,0.0,0.0,64,55,6910,8490,,,,64,4,benign,%%%%
NewsAndMagazines,95,0.0,1.0,16470,0.0,0.0,97,65,7823,16613,,,,97,2,benign,%%%%
NewsAndMagazines,6,0.0,1.0,1124,0.0,0.0,7,7,911,1198,,,,7,1,benign,%%%%
NewsAndMagazines,5,0.0,1.0,536,0.0,0.0,6,5,1252,609,,,,6,1,benign,%%%%
Personalization,213,6.0,9.0,22989,0.0,0.0,221,256,271947,23672,,,,221,8,benign,%%%%
Personalization,61,14.0,4.0,8038,0.0,0.0,65,56,8792,8353,,,,65,4,benign,%%%%
Personalization,20,0.0,2.0,2179,0.0,0.0,23,21,9689,2409,,,,23,3,benign,%%%%
Personalization,48,7.0,4.0,6417,0.0,0.0,52,45,5962,6732,,,,52,4,benign,%%%%
Personalization,56,8.0,2.0,6661,0.0,0.0,59,50,5392,6879,,,,59,3,benign,%%%%
Personalization,298,0.0,3.0,19173,0.0,0.0,301,317,454990,19402,,,,301,3,benign,%%%%
Personalization,850,0.0,2.0,58770,0.0,0.0,853,1148,1453758,58991,,,,853,3,benign,%%%%
Personalization,5,0.0,1.0,746,0.0,0.0,6,6,993,822,,,,6,1,benign,%%%%
Personalization,2481,0.0,2.0,168777,0.0,0.0,2487,2723,3552412,169225,,,,2487,6,benign,%%%%
Personalization,7,0.0,1.0,1368,0.0,0.0,8,7,1947,1443,,,,8,1,benign,%%%%
Personalization,210,3.0,4.0,17000,0.0,0.0,213,249,298007,17227,,,,213,3,benign,%%%%
Personalization,54,54.0,3.0,5079,0.0,0.0,61,52,4847,5586,,,,61,7,benign,%%%%
Personalization,133,0.0,3.0,9285,0.0,0.0,136,317,455022,9514,,,,136,3,benign,%%%%
Personalization,61,14.0,4.0,7984,0.0,0.0,65,56,8783,8299,,,,65,4,benign,%%%%
Personalization,123,0.0,5.0,14218,0.0,0.0,128,169,157907,14599,,,,128,5,benign,%%%%
Personalization,122,0.0,4.0,13154,0.0,0.0,126,162,156166,13467,,,,126,4,benign,%%%%
Personalization,6,0.0,1.0,1131,0.0,0.0,7,7,743,1205,,,,7,1,benign,%%%%
Personalization,232,132.0,8.0,26636,0.0,0.0,243,306,354848,27461,,,,243,11,benign,%%%%
Personalization,116,0.0,4.0,12628,0.0,0.0,120,154,148119,12941,,,,120,4,benign,%%%%
Personalization,6,0.0,1.0,1159,0.0,0.0,7,6,811,1236,,,,7,1,benign,%%%%
Personalization,55,14.0,4.0,7270,0.0,0.0,59,51,8203,7585,,,,59,4,benign,%%%%
Personalization,214,6.0,9.0,20886,0.0,0.0,224,252,261594,21671,,,,224,10,benign,%%%%
Personalization,6,0.0,1.0,705,0.0,0.0,7,6,1123,784,,,,7,1,benign,%%%%
Personalization,157,0.0,8.0,16381,0.0,0.0,169,136,48438,17349,,,,169,12,benign,%%%%
Personalization,48,7.0,4.0,6412,0.0,0.0,52,45,5962,6727,,,,52,4,benign,%%%%
Personalization,45,0.0,1.0,5616,0.0,0.0,47,40,4976,5776,,,,47,2,benign,%%%%
Personalization,855,0.0,2.0,59064,0.0,0.0,858,1149,1453737,59285,,,,858,3,benign,%%%%
Personalization,101,11.0,5.0,11564,0.0,0.0,106,139,131197,11952,,,,106,5,benign,%%%%
Personalization,61,14.0,4.0,8053,0.0,0.0,65,56,8789,8368,,,,65,4,benign,%%%%
Personalization,48,0.0,1.0,3324,0.0,0.0,51,76,54149,3551,,,,51,3,benign,%%%%
Personalization,6,0.0,1.0,444,0.0,0.0,7,1,234,519,,,,7,1,benign,%%%%
Personalization,139,6.0,7.0,14323,0.0,0.0,147,147,135729,14957,,,,147,8,benign,%%%%
Personalization,300,0.0,4.0,20751,0.0,0.0,304,523,716828,21059,,,,304,4,benign,%%%%
Personalization,88,2.0,4.0,8780,0.0,0.0,91,101,104072,9007,,,,91,3,benign,%%%%
Personalization,35,0.0,4.0,4534,0.0,0.0,40,37,12156,4910,,,,40,5,benign,%%%%
Personalization,859,0.0,2.0,59337,0.0,0.0,862,1151,1458384,59558,,,,862,3,benign,%%%%
Personalization,122,2.0,5.0,11677,0.0,0.0,126,132,134932,11985,,,,126,4,benign,%%%%
Personalization,133,2.0,5.0,12386,0.0,0.0,137,133,134959,12694,,,,137,4,benign,%%%%
Personalization,124,2.0,5.0,11795,0.0,0.0,128,136,147912,12103,,,,128,4,benign,%%%%
Personalization,60,60.0,3.0,5599,0.0,0.0,69,59,5774,6250,,,,69,9,benign,%%%%
Personalization,107,0.0,5.0,13048,0.0,0.0,112,157,149646,13429,,,,112,5,benign,%%%%
Personalization,12,0.0,2.0,2299,0.0,0.0,14,13,1736,2445,,,,14,2,benign,%%%%
Personalization,196,0.0,7.0,18787,0.0,0.0,208,214,181198,19755,,,,208,12,benign,%%%%
Personalization,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
Personalization,146,0.0,3.0,10063,0.0,0.0,149,318,455044,10292,,,,149,3,benign,%%%%
Personalization,265,0.0,5.0,22365,0.0,0.0,274,316,335293,23048,,,,274,9,benign,%%%%
Personalization,329,29.0,8.0,28040,0.0,0.0,337,415,474450,28700,,,,337,8,benign,%%%%
Personalization,1500,0.0,2.0,104588,0.0,0.0,1504,1639,2171748,104883,,,,1504,4,benign,%%%%
Personalization,16,0.0,1.0,3304,0.0,0.0,18,15,3710,3470,,,,18,2,benign,%%%%
Personalization,6,0.0,1.0,1159,0.0,0.0,7,6,811,1236,,,,7,1,benign,%%%%
Personalization,6,0.0,1.0,557,0.0,0.0,7,6,636,632,,,,7,1,benign,%%%%
Personalization,121,2.0,5.0,11658,0.0,0.0,125,137,145076,11966,,,,125,4,benign,%%%%
Personalization,61,14.0,4.0,8044,0.0,0.0,65,56,8790,8359,,,,65,4,benign,%%%%
Personalization,60,60.0,3.0,5596,0.0,0.0,69,59,5774,6247,,,,69,9,benign,%%%%
Personalization,56,14.0,4.0,7551,0.0,0.0,60,52,8269,7866,,,,60,4,benign,%%%%
Personalization,99,2.0,4.0,9386,0.0,0.0,102,100,104177,9613,,,,102,3,benign,%%%%
Personalization,6,0.0,1.0,1550,0.0,0.0,7,6,880,1623,,,,7,1,benign,%%%%
Personalization,55,14.0,4.0,7261,0.0,0.0,59,51,8213,7576,,,,59,4,benign,%%%%
Personalization,45,0.0,1.0,5547,0.0,0.0,47,40,4978,5707,,,,47,2,benign,%%%%
Personalization,817,0.0,2.0,56790,0.0,0.0,820,1149,1450894,57011,,,,820,3,benign,%%%%
Personalization,401,0.0,2.0,30117,0.0,0.0,406,570,731623,30486,,,,406,5,benign,%%%%
Personalization,900,459.0,43.0,147407,0.0,0.0,965,923,488389,152367,,,,965,62,benign,%%%%
Personalization,162,2.0,5.0,14570,0.0,0.0,166,166,177788,14878,,,,166,4,benign,%%%%
Personalization,61,14.0,4.0,8054,0.0,0.0,65,56,8788,8369,,,,65,4,benign,%%%%
Personalization,233,133.0,8.0,26731,0.0,0.0,243,298,354307,27478,,,,243,10,benign,%%%%
Personalization,123,0.0,6.0,19637,0.0,0.0,129,159,135263,20088,,,,129,6,benign,%%%%
Personalization,6,0.0,1.0,444,0.0,0.0,7,1,234,519,,,,7,1,benign,%%%%
Personalization,120,0.0,7.0,19438,0.0,0.0,127,160,135577,19960,,,,127,7,benign,%%%%
Personalization,162,2.0,5.0,14570,0.0,0.0,166,166,177788,14878,,,,166,4,benign,%%%%
Personalization,61,14.0,4.0,8054,0.0,0.0,65,56,8788,8369,,,,65,4,benign,%%%%
Personalization,233,133.0,8.0,26731,0.0,0.0,243,298,354307,27478,,,,243,10,benign,%%%%
Personalization,123,0.0,6.0,19637,0.0,0.0,129,159,135263,20088,,,,129,6,benign,%%%%
Personalization,6,0.0,1.0,444,0.0,0.0,7,1,234,519,,,,7,1,benign,%%%%
Personalization,151,2.0,5.0,13886,0.0,0.0,155,160,173948,14194,,,,155,4,benign,%%%%
Personalization,126,2.0,5.0,11958,0.0,0.0,130,138,145138,12266,,,,130,4,benign,%%%%
Personalization,101,0.0,4.0,11715,0.0,0.0,105,149,147846,12028,,,,105,4,benign,%%%%
Personalization,12,0.0,2.0,2294,0.0,0.0,14,13,1568,2440,,,,14,2,benign,%%%%
Personalization,84,2.0,4.0,8524,0.0,0.0,87,96,103764,8751,,,,87,3,benign,%%%%
Personalization,119,2.0,4.0,11056,0.0,0.0,122,122,132801,11283,,,,122,3,benign,%%%%
Personalization,87,2.0,4.0,8679,0.0,0.0,90,97,103851,8906,,,,90,3,benign,%%%%
Personalization,40,0.0,4.0,5262,0.0,0.0,45,41,6670,5649,,,,45,5,benign,%%%%
Personalization,143,2.0,5.0,13429,0.0,0.0,147,154,176311,13737,,,,147,4,benign,%%%%
Personalization,211,3.0,4.0,17060,0.0,0.0,214,249,297989,17287,,,,214,3,benign,%%%%
Personalization,121,0.0,5.0,13880,0.0,0.0,126,166,150261,14261,,,,126,5,benign,%%%%
Personalization,54,54.0,3.0,5068,0.0,0.0,63,54,5451,5719,,,,63,9,benign,%%%%
Personalization,12,0.0,2.0,2223,0.0,0.0,14,13,1736,2369,,,,14,2,benign,%%%%
Personalization,122,0.0,5.0,13591,0.0,0.0,127,162,148918,13976,,,,127,5,benign,%%%%
Personalization,13,0.0,2.0,2159,0.0,0.0,15,14,1547,2311,,,,15,2,benign,%%%%
Personalization,33,0.0,2.0,10583,0.0,0.0,35,32,5637,10729,,,,35,2,benign,%%%%
Personalization,1185,0.0,5.0,82656,0.0,0.0,1192,1569,2036823,83185,,,,1192,7,benign,%%%%
Personalization,280,0.0,4.0,19535,0.0,0.0,284,502,689412,19843,,,,284,4,benign,%%%%
Personalization,285,0.0,4.0,19856,0.0,0.0,289,514,693981,20164,,,,289,4,benign,%%%%
Personalization,12,0.0,2.0,2336,0.0,0.0,14,14,1969,2482,,,,14,2,benign,%%%%
Personalization,33,0.0,1.0,4484,0.0,0.0,34,29,2984,4562,,,,34,1,benign,%%%%
Personalization,828,0.0,2.0,57450,0.0,0.0,831,1150,1445180,57671,,,,831,3,benign,%%%%
Personalization,1768,69.0,17.0,130494,0.0,0.0,1789,2069,2740585,132216,,,,1789,21,benign,%%%%
Personalization,1147,0.0,10.0,82098,0.0,0.0,1162,1276,1513378,83244,,,,1162,15,benign,%%%%
Personalization,24,0.0,2.0,3453,0.0,0.0,27,25,5515,3687,,,,27,3,benign,%%%%
Personalization,82,0.0,2.0,7033,0.0,0.0,86,79,63343,7333,,,,86,4,benign,%%%%
Personalization,6,0.0,1.0,1151,0.0,0.0,7,7,911,1225,,,,7,1,benign,%%%%
Personalization,10,4.0,2.0,1315,0.0,0.0,11,7,1196,1387,,,,11,1,benign,%%%%
Personalization,116,0.0,5.0,13585,0.0,0.0,121,157,149534,13966,,,,121,5,benign,%%%%
Personalization,185,0.0,6.0,23212,0.0,0.0,195,209,155282,24015,,,,195,10,benign,%%%%
Personalization,105,0.0,9.0,23923,0.0,0.0,121,107,24237,25202,,,,121,16,benign,%%%%
Personalization,55,14.0,4.0,7244,0.0,0.0,59,51,8216,7559,,,,59,4,benign,%%%%
Personalization,10,4.0,2.0,1314,0.0,0.0,11,7,1196,1386,,,,11,1,benign,%%%%
Personalization,1221,0.0,10.0,86618,0.0,0.0,1234,1363,1636696,87611,,,,1234,13,benign,%%%%
Personalization,56,8.0,2.0,6656,0.0,0.0,59,50,5344,6874,,,,59,3,benign,%%%%
Personalization,188,3.0,4.0,15264,0.0,0.0,191,223,268966,15491,,,,191,3,benign,%%%%
Personalization,456,157.0,9.0,44670,0.0,0.0,474,596,591471,46148,,,,474,18,benign,%%%%
Personalization,117,13.0,7.0,15442,0.0,0.0,128,114,36931,16306,,,,128,11,benign,%%%%
Personalization,112,0.0,7.0,11993,0.0,0.0,120,130,94665,12593,,,,120,8,benign,%%%%
Personalization,132,0.0,6.0,25361,0.0,0.0,139,167,127785,25883,,,,139,7,benign,%%%%
Personalization,45,0.0,1.0,5589,0.0,0.0,47,40,4977,5749,,,,47,2,benign,%%%%
Personalization,133,0.0,3.0,9275,0.0,0.0,136,317,454990,9504,,,,136,3,benign,%%%%
Personalization,129,7.0,4.0,10131,0.0,0.0,133,220,280444,10435,,,,133,4,benign,%%%%
Personalization,61,14.0,4.0,8037,0.0,0.0,65,56,8794,8352,,,,65,4,benign,%%%%
Personalization,114,0.0,5.0,13473,0.0,0.0,119,159,149750,13854,,,,119,5,benign,%%%%
Personalization,61,14.0,4.0,8056,0.0,0.0,65,56,8789,8371,,,,65,4,benign,%%%%
Personalization,6,0.0,1.0,444,0.0,0.0,7,1,234,519,,,,7,1,benign,%%%%
Personalization,119,0.0,8.0,12235,0.0,0.0,126,110,37455,12757,,,,126,7,benign,%%%%
Personalization,12,0.0,2.0,1647,0.0,0.0,14,12,3124,1800,,,,14,2,benign,%%%%
Personalization,55,14.0,4.0,7265,0.0,0.0,59,51,8213,7580,,,,59,4,benign,%%%%
Personalization,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Personalization,45,0.0,1.0,5592,0.0,0.0,47,40,4978,5752,,,,47,2,benign,%%%%
Personalization,920,0.0,2.0,62997,0.0,0.0,923,1160,1466178,63218,,,,923,3,benign,%%%%
Personalization,42,0.0,4.0,5382,0.0,0.0,47,43,6606,5769,,,,47,5,benign,%%%%
Personalization,836,0.0,7.0,64768,0.0,0.0,852,949,1076785,65986,,,,852,16,benign,%%%%
Personalization,24,0.0,2.0,5712,0.0,0.0,26,24,3441,5862,,,,26,2,benign,%%%%
Personalization,6,0.0,1.0,444,0.0,0.0,7,1,234,519,,,,7,1,benign,%%%%
Personalization,12,0.0,2.0,2248,0.0,0.0,14,14,2547,2394,,,,14,2,benign,%%%%
Personalization,162,2.0,5.0,14558,0.0,0.0,166,171,174545,14866,,,,166,4,benign,%%%%
Personalization,61,14.0,4.0,8051,0.0,0.0,65,56,8792,8366,,,,65,4,benign,%%%%
Personalization,641,0.0,5.0,44910,0.0,0.0,648,683,908696,45441,,,,648,7,benign,%%%%
Personalization,209,2.0,4.0,16926,0.0,0.0,212,250,298054,17153,,,,212,3,benign,%%%%
Personalization,188,3.0,4.0,15220,0.0,0.0,191,218,255301,15447,,,,191,3,benign,%%%%
Personalization,184,2.0,4.0,14992,0.0,0.0,187,215,255129,15219,,,,187,3,benign,%%%%
Personalization,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Personalization,22,0.0,3.0,2684,0.0,0.0,25,24,8600,2919,,,,25,3,benign,%%%%
Personalization,146,14.0,4.0,13010,0.0,0.0,151,225,281215,13376,,,,151,5,benign,%%%%
Personalization,119,0.0,3.0,8447,0.0,0.0,122,317,454990,8676,,,,122,3,benign,%%%%
Personalization,45,0.0,1.0,5658,0.0,0.0,47,40,4975,5818,,,,47,2,benign,%%%%
Personalization,269,0.0,6.0,26421,0.0,0.0,276,268,157403,26963,,,,276,7,benign,%%%%
Personalization,150,2.0,5.0,13836,0.0,0.0,154,154,163682,14144,,,,154,4,benign,%%%%
Personalization,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Personalization,331,0.0,4.0,22598,0.0,0.0,335,548,725479,22906,,,,335,4,benign,%%%%
Personalization,68,14.0,4.0,8902,0.0,0.0,72,62,10040,9217,,,,72,4,benign,%%%%
Personalization,246,0.0,6.0,26520,0.0,0.0,253,269,264039,27059,,,,253,7,benign,%%%%
Personalization,172,3.0,4.0,14271,0.0,0.0,175,211,254885,14498,,,,175,3,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
Photography,76,0.0,3.0,5106,0.0,0.0,81,99,101334,5473,,,,81,5,benign,%%%%
Photography,556,12.0,9.0,54454,0.0,0.0,567,539,512648,55335,,,,567,11,benign,%%%%
Photography,558,11.0,9.0,54959,0.0,0.0,569,543,514095,55840,,,,569,11,benign,%%%%
Photography,334,135.0,8.0,84114,0.0,0.0,347,395,357793,85144,,,,347,13,benign,%%%%
Photography,73,0.0,2.0,7736,0.0,0.0,75,50,6643,7887,,,,75,2,benign,%%%%
Photography,35,0.0,1.0,4449,0.0,0.0,36,31,3097,4523,,,,36,1,benign,%%%%
Photography,42,42.0,2.0,7851,0.0,0.0,47,42,19375,8251,,,,47,5,benign,%%%%
Photography,142,14.0,9.0,13795,0.0,0.0,147,29,3721,14152,,,,147,5,benign,%%%%
Photography,30,30.0,2.0,4038,0.0,0.0,36,24,2988,4497,,,,36,6,benign,%%%%
Photography,34,28.0,3.0,7212,0.0,0.0,37,26,8371,7437,,,,37,3,benign,%%%%
Photography,172,0.0,3.0,27153,0.0,0.0,176,188,163000,27438,,,,176,4,benign,%%%%
Photography,13,0.0,2.0,1586,0.0,0.0,15,14,2016,1739,,,,15,2,benign,%%%%
Photography,311,0.0,8.0,38279,0.0,0.0,320,509,610743,38953,,,,320,9,benign,%%%%
Photography,218,0.0,13.0,18058,0.0,0.0,226,31,5412,18650,,,,226,8,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,97,0.0,2.0,8376,0.0,0.0,99,107,133065,8536,,,,99,2,benign,%%%%
Photography,891,489.0,19.0,132267,0.0,0.0,920,945,787041,134609,,,,920,29,benign,%%%%
Photography,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1176,0.0,0.0,7,7,1066,1250,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
Photography,949,0.0,5.0,70402,0.0,0.0,958,1420,1838676,71058,,,,958,9,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,67,0.0,3.0,21485,0.0,0.0,70,66,11407,21698,,,,70,3,benign,%%%%
Photography,375,0.0,3.0,24766,0.0,0.0,378,384,511218,24986,,,,378,3,benign,%%%%
Photography,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,%%%%
Photography,2432,0.0,1.0,146358,0.0,0.0,2434,4976,7234786,146508,,,,2434,2,benign,%%%%
Photography,6,0.0,1.0,954,0.0,0.0,7,6,680,1028,,,,7,1,benign,%%%%
Photography,167,11.0,6.0,29513,0.0,0.0,174,182,163249,30088,,,,174,7,benign,%%%%
Photography,372,0.0,4.0,28916,0.0,0.0,379,755,1021778,29432,,,,379,7,benign,%%%%
Photography,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
Photography,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,%%%%
Photography,73,0.0,2.0,4926,0.0,0.0,76,92,100233,5147,,,,76,3,benign,%%%%
Photography,37,0.0,3.0,3351,0.0,0.0,41,20,5450,3640,,,,41,4,benign,%%%%
Photography,16,8.0,2.0,5360,0.0,0.0,18,16,2415,5516,,,,18,2,benign,%%%%
Photography,25,0.0,2.0,3353,0.0,0.0,28,24,4388,3565,,,,28,3,benign,%%%%
Photography,53,48.0,2.0,7468,0.0,0.0,63,59,19781,8324,,,,63,10,benign,%%%%
Photography,11,0.0,2.0,1775,0.0,0.0,13,13,1743,1925,,,,13,2,benign,%%%%
